no,media_type,title,place_name,place_type,description,opening_hours,break_time,closed_days,address,latitude,longitude,phone,last_updated,michelin_tier
159,show,맛있는녀석들,오륙하우스,restaurant,"동두천 경양식, 돈까스",,,,경기도 동두천시 상패로 210-9,37.9173738,127.0555415,,2026-01-31,
160,show,맛있는녀석들,원조 천마산곰탕집,restaurant,"남양주 곰탕, 한우곰탕",,,,경기도 남양주시 마치로 17,37.6548521,127.2550173,,2026-01-31,
161,show,맛있는녀석들,매봉골황제능이버섯,restaurant,"남양주 백숙, 해신탕",,,,경기도 남양주시 화도읍 북한강로 1362 매봉골,37.6336119,127.3525762,,2026-01-31,
162,show,맛있는녀석들,솔뫼집,restaurant,"의정부 꿩, 능이오리백숙",,,,서울특별시 용산구 한강대로62가길 10,37.5347044,126.974465,,2026-01-31,
163,show,맛있는녀석들,초월보리밥,restaurant,"이천 보리밥, 황태구이",,,,경기도 광주시 곤지암읍 경충대로184번길 24-1,37.3313292,127.3838012,,2026-01-31,
164,show,맛있는녀석들,황제짬뽕,restaurant,"의왕 짬뽕, 황제짬뽕",,,,경기도 의왕시 갈미2로 30 미광프라자,37.3790484,126.9730633,,2026-01-31,
165,show,맛있는녀석들,임학순전통웰빙파김치,restaurant,"의왕 장어, 파김치장어전골",,,,,,,,2026-01-31,
166,show,맛있는녀석들,할머니묵집,restaurant,"파주 도토리묵, 닭볶음탕",,,,경기도 파주시 돌곶이길 108-5 1층,37.7139313,126.6949422,,2026-01-31,
167,show,맛있는녀석들,언칼국수,restaurant,"금촌 칼국수, 얼큰칼국수",,,,경기도 파주시 금정20길 23,37.7619418,126.7748389,,2026-01-31,
168,show,맛있는녀석들,솥뚜껑닭볶음탕,restaurant,"가평 닭볶음탕, 솥뚜껑닭볶음탕",,,,경기도 용인시 처인구 포곡읍 마성로 356 윤호네솥뚜껑닭볶음탕,37.2844681,127.2091648,,2026-01-31,
169,show,맛있는녀석들,양각도,restaurant,일산본점 평양냉면,,,,경기도 고양시 일산동구 호수로 640 청원레이크빌 1층 103~106호 양각도,37.6591992,126.7671141,,2026-01-31,
170,show,맛있는녀석들,사랑이네 연탄불 생선구이,restaurant,"성남 생선구이, 돌솥밥",,,,,,,,2026-01-31,
171,show,맛있는녀석들,동화유원지,restaurant,"가평 백숙, 오리백숙",,,,경기도 가평군 상면 청군로 607,37.7714917,127.3805831,,2026-01-31,
172,show,맛있는녀석들,문교오리랜드,restaurant,"가평 오리고기, 오리구이",,,,경기도 가평군 상면 새터길 12-33,37.7653226,127.3919516,,2026-01-31,
173,show,맛있는녀석들,시골집 우렁이 쌈밥,restaurant,"수원 횟집, 우렁쌈밥",,,,경기도 수원시 팔달구 행궁로84번길 10-8,37.2753249,127.014929,,2026-01-31,
174,show,맛있는녀석들,두메촌,restaurant,"여주 한정식, 쌀밥",,,,경기도 하남시 하남대로 777 1층,37.5395513,127.2106841,,2026-01-31,
175,show,맛있는녀석들,온정리 닭갈비 금강막국수 본점,restaurant,"가평 닭갈비, 숯불닭갈비",,,,경기도 가평군 상면 수목원로 16,37.7723054,127.3713662,,2026-01-31,
176,show,맛있는녀석들,두부마당,restaurant,"용인 두부요리, 두부보쌈",,,,경기도 용인시 기흥구 민속촌로 75 두부마당,37.2564045,127.1128371,,2026-01-31,
177,show,맛있는녀석들,군계폐계닭,restaurant,"평택역 폐계닭, 볶음밥",,,,경기도 평택시 자유로 22,36.9933645,127.0916835,,2026-01-31,
178,show,맛있는녀석들,애마오리,restaurant,"남한산성 오리고기, 들깨수제비",,,,경기도 광주시 남한산성면 엄미길 186,37.4755223,127.2207438,,2026-01-31,
179,show,맛있는녀석들,할머니북어탕,restaurant,"본점 북어국, 북어탕",,,,경기도 고양시 덕양구 토당로 66-15 1층,37.6217251,126.8190884,,2026-01-31,
180,show,맛있는녀석들,팔당원조칼제비칼국수,restaurant,"하남 칼국수, 칼제비",,,,서울특별시 중구 퇴계로 77 신세계백화점 본점 신관 지하1층,37.5600606,126.9805118,,2026-01-31,
181,show,맛있는녀석들,굴따세,restaurant,"안양 굴찜, 굴보쌈",,,,경기도 안양시 만안구 박달로 553 1층,37.4027674,126.9143107,,2026-01-31,
182,show,맛있는녀석들,만수정,restaurant,"용인 장어, 민물장어",,,,서울특별시 중구 마른내로12길 7-4 1층 만수정,37.563956,127.0006092,,2026-01-31,
183,show,맛있는녀석들,용문원조능이버섯국밥,restaurant,"양평 버섯전골, 능이버섯전골",,,,경기도 양평군 용문면 용문역길 12,37.4830185,127.5937313,,2026-01-31,
184,show,맛있는녀석들,통일동산두부마을,restaurant,"파주 두부전골, 청국장",,,,경기도 파주시 탄현면 필승로 480,37.7830822,126.688661,,2026-01-31,
185,show,맛있는녀석들,마로니에,restaurant,"안성 경양식, 돈까스",,,,서울특별시 종로구 대학로 116 1-2층 (동숭동),37.5815087,127.0023113,,2026-01-31,
186,show,맛있는녀석들,꼬꼬오리주물럭,restaurant,"김포 오리주물럭, 오리고기",,,,경기도 김포시 양촌읍 흥신로239번길 49,37.676674,126.6103142,,2026-01-31,
187,show,맛있는녀석들,산촌,restaurant,"고양 채식, 사찰음식",,,,서울특별시 종로구 인사동길 30-13,37.5737994,126.9860728,,2026-01-31,
188,show,맛있는녀석들,향유갈비,restaurant,포천이동 이동갈비,,,,인천광역시 강화군 화도면 마니산로543번길 36,37.627894,126.4344335,,2026-01-31,
189,show,맛있는녀석들,솔티 인도네팔레스토랑,restaurant,"안산 치킨커리, 인도음식",,,,경기도 안산시 단원구 중앙대로 453 3층,37.3283616,126.7897036,,2026-01-31,
190,show,맛있는녀석들,뉴욕엔와이,restaurant,"일산 스테이크, 파스타",,,,경기도 고양시 일산동구 중산로 67 뉴욕엔와이 본점,37.6780067,126.7819342,,2026-01-31,
191,show,맛있는녀석들,로띠번,restaurant,"여주 호두과자, 흑당버블티",,,,경기도 여주시 세종대왕면 중부내륙고속도로 272,,,,2026-01-31,
192,show,맛있는녀석들,일호점미역,restaurant,동천동 미역국,,,,경기도 용인시 수지구 고기로 157 일호점미역,,,,2026-01-31,
193,show,맛있는녀석들,미가훠궈양고기,restaurant,"수지구 훠궈, 양꼬치",,,,경기도 용인시 수지구 풍덕천로140번길 15 1층,37.3225907,127.0981462,,2026-01-31,
194,show,맛있는녀석들,초원오리농장,restaurant,"파주 오리주물럭, 볶음밥",,,,경기도 부천시 오정구 역곡로472번길 38,37.5261846,126.8180447,,2026-01-31,
195,show,맛있는녀석들,청이네청도미나리삼겹,restaurant,파주 삼겹살,,,,경기도 파주시 교하로 605-32 청이네청도미나리삼겹,,,,2026-01-31,
196,show,맛있는녀석들,수인씨의마당,restaurant,"별내 한정식, 시래기",,,,경기도 남양주시 덕릉로 1115-49 수인씨의마당,37.6829625,127.1089497,,2026-01-31,
197,show,맛있는녀석들,한참치,restaurant,"보정동카페거리 참치, 참치회",,,,서울특별시 중랑구 공릉로 32 공감대 아파트 상가1층,37.6136337,127.078144,,2026-01-31,
198,show,맛있는녀석들,후르셰다사마르칸트,restaurant,"안산 러시아음식, 우즈베키스탄",,,,경기도 안산시 단원구 다문화2길 3,37.3290354,126.7896312,,2026-01-31,
199,show,맛있는녀석들,박승광 해물칼국수,restaurant,"본점 칼국수, 해물손칼국수",,,,경기도 고양시 덕양구 통일로542번길 5-9 1층,37.6819417,126.8883223,,2026-01-31,
200,show,맛있는녀석들,본가 만두전골전문점,restaurant,"물왕저수지 만두, 만두전골",,,,경기도 시흥시 동서로811번길 33,,,,2026-01-31,
201,show,맛있는녀석들,밀밭칼국수2호점,restaurant,"양주 칼국수, 만두",,,,경기도 양주시 청담로 231,37.8210231,127.0705079,,2026-01-31,
202,show,맛있는녀석들,갈비본질 프리미엄,restaurant,"김포 돼지갈비, 한돈수제갈비",,,,경기도 김포시 양촌읍 김포한강4로 317 1층 갈비본질 프리미엄,37.6507958,126.6480315,,2026-01-31,
203,show,맛있는녀석들,청운누룽지백숙,restaurant,"백운호수 백숙, 누룽지백숙",,,,"경기도 의왕시 의일로 11 ,",37.3739909,127.0047524,,2026-01-31,
204,show,맛있는녀석들,팔당초계국수,restaurant,"팔당 초계국수, 도토리전병",,,,경기도 남양주시 와부읍 다산로 43 팔당초계국수,37.5410929,127.2547498,,2026-01-31,
205,show,맛있는녀석들,설하식당,restaurant,"남양주 갈비찜, 매운돼지갈비찜",,,,경기도 남양주시 조안면 북한강로855번길 81,37.5984265,127.3326913,,2026-01-31,
206,show,맛있는녀석들,본수원갈비,restaurant,아주대 돼지갈비,,,,경기도 과천시 향나무로 5 본수원갈비,37.4473978,126.996926,,2026-01-31,
207,show,맛있는녀석들,고려분식,restaurant,"상주 분식, 수제군만두",,,,경상북도 상주시 중앙시장길 29,36.4145203,128.1617412,,2026-02-01,
208,show,맛있는녀석들,안동신세계찜닭,restaurant,"안동 찜닭, 쪼림닭",,,,경상북도 안동시 번영길 10 신세계찜닭,36.5655373,128.7275893,,2026-02-01,
209,show,맛있는녀석들,소문난할매국밥집,restaurant,"고령 국밥, 돼지국밥",,,,경상북도 고령군 대가야읍 시장길 41,35.7262359,128.2675378,,2026-02-01,
210,show,맛있는녀석들,내호냉면,restaurant,"문현동 밀면, 비빔밀면",,,,부산광역시 사하구 사리로27번길 75 . 1층,35.1005064,128.9956024,,2026-02-01,
211,show,맛있는녀석들,할매닭발,restaurant,"의성 닭발, 닭목살",,,,경기도 오산시 운천로 50 1층 107호,37.1468609,127.074621,,2026-02-01,
212,show,맛있는녀석들,모리칼국수,restaurant,"포항 동태탕, 모리국수",,,,서울특별시 관악구 신림동5가길 23,37.486508,126.9261256,,2026-02-01,
213,show,맛있는녀석들,할매우짜,restaurant,"통영 우짜, 빼떼기죽",,,,경상남도 통영시 새터길 42-7,34.8413288,128.419455,,2026-02-01,
214,show,맛있는녀석들,동흥식당,restaurant,"하동 재첩, 재첩국",,,,서울특별시 종로구 창경궁로 88,37.5701227,126.9997095,,2026-02-01,
215,show,맛있는녀석들,의성마늘소 덕향,restaurant,"의성 한우, 백반",,,,경상북도 의성군 봉양면 도리원3길 41,36.3017235,128.5765152,,2026-02-01,
216,show,맛있는녀석들,대동할매국수,restaurant,"김해 국수, 물국수",,,,경상남도 김해시 대동면 동남로45번길 8 1층,35.2368905,128.9938718,,2026-02-01,
217,show,맛있는녀석들,우리식당,restaurant,"남해 멸치쌈밥, 멸치회무침",,,,서울특별시 중구 남대문시장길 22-18 우리식당,37.5596606,126.977072,,2026-02-01,
218,show,맛있는녀석들,구기영조방낙지,restaurant,"명장역 낙곱새, 낙지볶음",,,,부산광역시 동래구 명장로20번길 60,35.2034577,129.1012898,,2026-02-01,
219,show,맛있는녀석들,부산안면옥,restaurant,대구중구 평양냉면,,,,대구광역시 중구 국채보상로125길 4-1,35.8706355,128.5989685,,2026-02-01,
220,show,맛있는녀석들,완벽한인생,restaurant,"남해 수제맥주, 독일",,,,서울특별시 서초구 강남대로8길 24-3 1층 완벽한인생,37.4683522,127.0423759,,2026-02-01,
221,show,맛있는녀석들,수양식당,restaurant,"경남고성 백반, 회백반",,,,서울특별시 성북구 화랑로40길 53,37.6135976,127.0642357,,2026-02-01,
222,show,맛있는녀석들,남도횟집,restaurant,"대구중구 횟집, 무침회",,,,경기도 안산시 상록구 예술광장로 29,37.3287721,126.8471952,,2026-02-01,
223,show,맛있는녀석들,운수대통,restaurant,"경주 한우, 돼지갈비",,,,인천광역시 부평구 백범로432번길 55,37.4704824,126.7035012,,2026-02-01,
224,show,맛있는녀석들,설송식당,restaurant,"하동 참게탕, 은어회",,,,경상남도 하동군 화개면 화개로 6-1,35.1891835,127.6226352,,2026-02-01,
225,show,맛있는녀석들,송정3대국밥,restaurant,"서면 돼지국밥, 수육",,,,부산광역시 부산진구 서면로68번길 33 송정3대국밥,35.1555939,129.0584661,,2026-02-01,
226,show,맛있는녀석들,뚱보할매김밥,restaurant,"통영 충무김밥, 오징어무침",,,,경상남도 통영시 통영해안로 325,34.8438766,128.4236559,,2026-02-01,
227,show,맛있는녀석들,엘토로 원조 구룡포 과메기,restaurant,"포항 과메기, 꽁치",,,,경상북도 포항시 북구 죽도로40번길 7-1,36.0324869,129.3648088,,2026-02-01,
228,show,맛있는녀석들,김정식의삼일뒷고기,restaurant,"김해 뒷고기, 고깃집",,,,경상남도 김해시 대청로26번안길 13,35.1762968,128.802076,,2026-02-01,
229,show,맛있는녀석들,개미집,restaurant,"서면점 낙곱새, 낙곱새볶음",,,,서울특별시 종로구 종로 213 2층,37.5712039,127.0013844,,2026-02-01,
230,show,맛있는녀석들,사랑방,restaurant,"태종대 조개구이, 조개구이전문",,,,서울특별시 중구 퇴계로27길 46,37.5632872,126.9913418,,2026-02-01,
231,show,맛있는녀석들,목마식당,restaurant,"구미 석쇠불고기, 청국장",,,,경상북도 구미시 장천면 강동로 177-38,36.1256401,128.4943666,,2026-02-01,
232,show,맛있는녀석들,장성향,restaurant,"부산역 짜장면, 군만두",,,,부산광역시 동구 대영로243번길 29,,,,2026-02-01,
233,show,맛있는녀석들,속씨원한대구탕,restaurant,"해운대본점 대구탕, 알말이",,,,서울특별시 영등포구 국회대로74길 20 2층 205호,37.5296087,126.9215695,,2026-02-01,
234,show,맛있는녀석들,조조칼국수,restaurant,"본점 칼국수, 동죽칼국수",,,,대구광역시 수성구 국채보상로 912 1층,35.8664036,128.6303982,,2026-02-01,
235,show,맛있는녀석들,동래할매파전,restaurant,"동래 파전, 동동주",,,,부산광역시 동래구 명륜로94번길 43-10,35.2046698,129.0838163,,2026-02-01,
236,show,맛있는녀석들,낙영찜갈비,restaurant,"본관 찜갈비, 한우",,,,대구광역시 중구 동덕로36길 9-17,35.8712828,128.6049358,,2026-02-01,
237,show,맛있는녀석들,나폴리,restaurant,"하동 화덕피자, 나폴리피자",,,,"서울특별시 종로구 새문안로9길 24-4 1층, 2층",37.5714544,126.9759158,,2026-02-01,
238,show,맛있는녀석들,교리김밥,restaurant,"본점 김밥, 계란",,,,"서울특별시 서초구 사임당로 178 1층 108호, 109호",37.4923485,127.0291377,,2026-02-01,
239,show,맛있는녀석들,상주축협 명실상감한우홍보테마타운,restaurant,"상주 갈비탕, 한우탕",,,,경상북도 상주시 영남제일로 1119-9,36.4141927,128.2165364,,2026-02-01,
240,show,맛있는녀석들,울산식당,restaurant,"경주 집밥, 유기농",,,,울산광역시 남구 달삼로 58 1층,35.5361282,129.3354747,,2026-02-01,
241,show,맛있는녀석들,무주무손국수,restaurant,"안동 안동국시, 콩국수",,,,경상북도 안동시 무주무4길 29-10,36.5404,128.6922985,,2026-02-01,
242,show,맛있는녀석들,맘모스베이커리,restaurant,"안동 빵, 크림치즈빵",,,,경상북도 안동시 문화광장길 34 맘모스,36.5647364,128.7309661,,2026-02-01,
243,show,맛있는녀석들,울산다찌집,restaurant,"통영 해산물, 다찌",,,,경상남도 통영시 미수해안로 157,,,,2026-02-01,
244,show,맛있는녀석들,영도해녀촌,restaurant,"영도 해산물, 성게알",,,,부산광역시 영도구 중리남로 2-35 영도해녀문화전시관 1층,35.0669998,129.0659916,,2026-02-01,
245,show,맛있는녀석들,화정떡갈비,restaurant,"광주송정역 떡갈비, 뼈국",,,,경기도 고양시 덕양구 충장로282번길 49-26,37.6402788,126.8394622,,2026-02-01,
246,show,맛있는녀석들,영미오리탕,restaurant,"본점 오리고기, 오리탕",,,,서울특별시 광진구 동일로60길 53,37.557681,127.0762309,,2026-02-01,
247,show,맛있는녀석들,궁전제과,restaurant,"충장점 빵, 나비파이",,,,광주광역시 동구 충장로 93-6,35.1477391,126.9175464,,2026-02-01,
248,show,맛있는녀석들,산밑할머니묵집,restaurant,"대전관평동 보리밥, 묵사발",,,,,,,,2026-02-01,
249,show,맛있는녀석들,진로집,restaurant,"대전대흥동 두부두루치기, 수육",,,,대전광역시 중구 중교로 45-5,,,,2026-02-01,
250,show,맛있는녀석들,대선칼국수,restaurant,"본점 칼국수, 수육",,,,서울특별시 종로구 자하문로4길 6 우진빌딩 2층 대선칼국수,37.5771878,126.9726245,,2026-02-01,
